year,haul_date,species,fmp_area,extrapolated_weight
2019,2019-09-16T08:00:00Z,307,GOA,9.08
2019,2019-09-17T08:00:00Z,307,GOA,65.65
2019,2019-09-17T08:00:00Z,307,GOA,55.9
2019,2019-09-17T08:00:00Z,307,GOA,42.45
2019,2019-09-20T08:00:00Z,307,GOA,82.32
2019,2019-03-28T08:00:00Z,307,GOA,69.3
2019,2019-03-28T08:00:00Z,307,GOA,13.95
2019,2019-03-28T08:00:00Z,307,GOA,5.7
2019,2019-03-29T08:00:00Z,307,GOA,20.25
2019,2019-09-20T08:00:00Z,307,GOA,193.36
2019,2019-09-21T08:00:00Z,307,GOA,18.45
2019,2019-09-22T08:00:00Z,307,GOA,NA
2019,2019-05-29T08:00:00Z,307,GOA,NA
2019,2019-06-01T08:00:00Z,307,GOA,NA
2019,2019-09-14T08:00:00Z,307,GOA,4.32
2019,2019-07-02T08:00:00Z,307,GOA,156.24
2019,2019-07-02T08:00:00Z,307,GOA,813.31
2019,2019-07-03T08:00:00Z,307,GOA,14.88
2019,2019-07-03T08:00:00Z,307,GOA,410.78
2019,2019-07-03T08:00:00Z,307,GOA,586.61
2019,2019-07-03T08:00:00Z,307,GOA,289.15
2019,2019-07-03T08:00:00Z,307,GOA,877.96
2019,2019-07-04T08:00:00Z,307,GOA,749.6
2019,2019-07-04T08:00:00Z,307,GOA,39.36
2019,2019-07-04T08:00:00Z,307,GOA,173.71
2019,2019-07-06T08:00:00Z,307,GOA,58.86
2019,2019-07-06T08:00:00Z,307,GOA,39.19
2019,2019-10-21T08:00:00Z,307,GOA,NA
2019,2019-10-19T08:00:00Z,307,GOA,34.65
2019,2019-10-26T08:00:00Z,307,GOA,NA
2019,2019-07-12T08:00:00Z,307,GOA,389.09
2019,2019-07-12T08:00:00Z,307,GOA,13.74
2019,2019-07-13T08:00:00Z,307,GOA,532.49
2019,2019-07-13T08:00:00Z,307,GOA,128.71
2019,2019-07-13T08:00:00Z,307,GOA,1523.16
2019,2019-07-13T08:00:00Z,307,GOA,436.79
2019,2019-07-13T08:00:00Z,307,GOA,164.79
2019,2019-07-12T08:00:00Z,307,GOA,224.18
2019,2019-10-26T08:00:00Z,307,GOA,NA
2019,2019-10-26T08:00:00Z,307,GOA,NA
2019,2019-10-26T08:00:00Z,307,GOA,NA
2019,2019-10-27T08:00:00Z,307,GOA,NA
2019,2019-10-27T08:00:00Z,307,GOA,NA
2019,2019-10-28T08:00:00Z,307,GOA,NA
2019,2019-10-28T08:00:00Z,307,GOA,NA
2019,2019-05-14T08:00:00Z,307,GOA,NA
2019,2019-07-11T08:00:00Z,307,GOA,30.8
2019,2019-07-12T08:00:00Z,307,GOA,4126.48
2019,2019-05-22T08:00:00Z,307,GOA,289.37
2019,2019-05-22T08:00:00Z,307,GOA,279.51
2019,2019-05-22T08:00:00Z,307,GOA,221.76
2019,2019-09-26T08:00:00Z,307,GOA,325.55
2019,2019-09-27T08:00:00Z,307,GOA,598.76
2019,2019-09-27T08:00:00Z,307,GOA,220.73
2019,2019-09-28T08:00:00Z,307,GOA,NA
2019,2019-10-03T08:00:00Z,307,GOA,105.12
2019,2019-10-03T08:00:00Z,307,GOA,17.7
2019,2019-10-03T08:00:00Z,307,GOA,24
2019,2019-10-05T08:00:00Z,307,GOA,8.16
2019,2019-10-06T08:00:00Z,307,GOA,NA
2019,2019-10-06T08:00:00Z,307,GOA,84.87
2019,2019-10-07T08:00:00Z,307,GOA,183.36
2019,2019-10-07T08:00:00Z,307,GOA,16.48
