year,haul_date,species,fmp_area,extrapolated_weight
2018,2018-08-22T08:00:00Z,307,GOA,NA
2018,2018-08-22T08:00:00Z,307,GOA,NA
2018,2018-08-22T08:00:00Z,307,GOA,NA
2018,2018-08-23T08:00:00Z,307,GOA,NA
2018,2018-08-23T08:00:00Z,307,GOA,NA
2018,2018-06-24T08:00:00Z,307,GOA,126.84
2018,2018-07-17T08:00:00Z,307,GOA,NA
2018,2018-07-17T08:00:00Z,307,GOA,NA
2018,2018-07-17T08:00:00Z,307,GOA,NA
2018,2018-07-17T08:00:00Z,307,GOA,NA
2018,2018-06-17T08:00:00Z,307,GOA,7.43
2018,2018-06-17T08:00:00Z,307,GOA,6.13
2018,2018-03-27T08:00:00Z,307,GOA,8.28
2018,2018-03-27T08:00:00Z,307,GOA,NA
2018,2018-03-28T08:00:00Z,307,GOA,NA
2018,2018-03-29T08:00:00Z,307,GOA,NA
2018,2018-03-24T08:00:00Z,307,GOA,22.4
2018,2018-03-25T08:00:00Z,307,GOA,NA
2018,2018-10-30T08:00:00Z,307,GOA,206.81
2018,2018-06-14T08:00:00Z,307,GOA,128.45
2018,2018-06-14T08:00:00Z,307,GOA,685.21
2018,2018-06-14T08:00:00Z,307,GOA,159.37
